Year;Month;Day;PM25max;O3max;Death;Tmean;RH;OXmax
2005;4;6;15.33333333;48.33333333;8;3.788186898;55.37543114;30.3211446740859
2005;4;7;13.66666667;37.33333333;1;-0.098571872;85.82771419;30.7662957074722
2005;4;8;14;41.83333333;3;0.776156473;65.28924361;34.6963434022258
2005;4;9;18.33333333;45.83333333;3;1.290282521;57.31925589;31.7933227344992
2005;4;10;18.33333333;48.83333333;3;1.66671841;69.67613697;28.8903020667727
2005;4;11;9.333333333;44.16666667;4;-1.773750388;69.69001682;30.5870429252782
2005;4;12;11.66666667;41.5;2;-0.847485253;69.52714234;34.7170111287758
2005;4;13;10;42.5;5;3.006674946;74.58637625;34.0985691573927
2005;4;14;18.33333333;48;2;0.9022819;65.57654387;37.329093799682
2005;4;15;19;45.83333333;2;1.32916796;49.21314941;42.8155802861685
2005;4;16;24.66666667;54.16666667;2;4.901350512;37.96749327;31.1828298887122
2005;4;17;16.33333333;62.66666667;2;7.656317914;40.59558959;34.0922098569157
2005;4;18;15;45.33333333;3;6.499844769;54.2150493;31.6756756756757
2005;4;19;26;49.16666667;3;7.306581807;41.0488176;32.9189189189189
2005;4;20;21.66666667;46.83333333;4;6.05277864;73.38223583;32.3147853736089
2005;4;21;7.666666667;47.5;6;1.332272586;60.58310948;30.0158982511924
2005;4;22;22;46.66666667;0;2.7296647;47.11184412;27.6550079491256
2005;4;23;12;44;1;2.798354548;81.57887856;30.0286168521463
2005;4;24;8;41;5;5.266687364;78.64043627;31.8759936406995
2005;4;25;14;39;4;5.370459485;81.51570049;34.7933227344992
2005;4;26;10.66666667;41;2;6.464141571;66.36166412;27.6756756756757
2005;4;27;12.66666667;46.16666667;5;5.830875505;70.29442416;24.7440381558029
2005;4;28;8;40;5;2.341741695;85.99421219;28.8489666136725
2005;4;29;10;36.66666667;1;3.199937907;77.16591891;28.4944356120827
2005;4;30;14.33333333;40.33333333;3;6.196910897;68.80772384;29.4531001589825
2005;5;1;12.33333333;38.83333333;4;6.458708476;80.26638975;24.945945945946
2005;5;2;12.66666667;42.33333333;4;6.120769947;72.43698299;22.966613672496
2005;5;3;12.66666667;34.16666667;2;5.013815585;70.18535227;33.2384737678855
2005;5;4;15;31.5;8;4.622399876;63.92925818;40.6263910969793
2005;5;5;16.66666667;47.66666667;5;5.910586774;51.10912134;33.5230524642289
2005;5;6;21.33333333;52.66666667;2;8.050139708;43.89712314;35.8076311605723
2005;5;7;11.33333333;47.66666667;2;8.046026079;63.1700472;34.8982511923688
2005;5;8;11.66666667;49.16666667;4;8.045560385;80.27809685;32.6963434022258
2005;5;9;10.33333333;50.5;1;11.95956225;58.87872044;45.510333863275
2005;5;10;12.33333333;46;2;13.908724;54.67023132;23.2098569157393
2005;5;11;23;66.83333333;4;13.98098417;47.74151504;32.7106518282989
2005;5;12;4;34;3;1.363396461;71.90115846;32.2384737678855
2005;5;13;7.666666667;48;5;3.614638311;49.52687005;19.8346581875994
2005;5;14;12.33333333;46.33333333;6;4.655386526;56.04691015;19.4387917329094
2005;5;15;7.666666667;30.33333333;4;6.759934803;89.28303546;20.6263910969793
2005;5;16;5.333333333;29;5;7.137690158;85.24000368;26.7376788553259
2005;5;17;8.333333333;29.66666667;8;8.043309531;76.77882026;22.0779014308426
2005;5;18;9.333333333;35.5;4;7.597485253;69.99441427;21.4038155802862
2005;5;19;8.333333333;32.16666667;3;7.859438063;66.37818563;24.0985691573927
2005;5;20;5.333333333;30.83333333;5;8.131170444;68.61195004;27.7376788553259
2005;5;21;6.333333333;34.16666667;5;6.352763117;85.86970036;28.8553259141494
2005;5;22;7;38.16666667;2;7.221747904;88.22313221;28.550079491256
2005;5;23;10.66666667;38;6;9.117587706;76.70226386;32.1748807631161
2005;5;24;8.666666667;38.33333333;6;11.38706923;67.15953382;30.8632750397456
2005;5;25;8.666666667;41.83333333;6;10.94535858;57.64875411;29.3704292527822
2005;5;26;12;45.16666667;5;7.91547656;74.38248037;21.8553259141494
2005;5;27;7;44.5;6;8.311393977;87.27482275;20.1192368839428
2005;5;28;7;32.16666667;4;10.32831419;73.5290421;17.2162162162162
2005;5;29;9.666666667;29;0;10.80045017;87.29710117;25.4181240063593
2005;5;30;10.33333333;26.33333333;2;12.88008382;71.50314482;30.9189189189189
2005;5;31;11;35;3;14.72725862;60.18789129;38.1065182829889
2005;6;1;17.66666667;46.33333333;5;15.48665011;43.83209639;39.9888712241653
2005;6;2;20.33333333;55.16666667;4;18.19357342;45.1152357;36.2384737678855
2005;6;3;21.33333333;57.66666667;2;19.68449239;51.82601054;27.1685214626391
2005;6;4;35;53.5;3;18.48168271;55.54068458;20.4387917329094
2005;6;5;30.33333333;38.83333333;4;14.02375039;74.1103856;23.6740858505564
2005;6;6;19;29.5;1;13.95180068;74.27249961;24.4181240063593
2005;6;7;19.66666667;32.66666667;7;16.54905309;78.40284429;44.5993640699523
2005;6;8;56.33333333;34.66666667;3;11.81605092;69.32549478;41.3640699523053
2005;6;9;58.33333333;56.66666667;2;12.53640174;49.43197254;30.5993640699523
2005;6;10;43.66666667;63.66666667;6;20.14102763;52.88896297;29.2034976152623
2005;6;11;24.33333333;45.16666667;2;19.84205216;64.56133192;29.4594594594595
2005;6;12;33.66666667;46.5;2;21.37123564;65.24613167;16.9316375198728
2005;6;13;27.66666667;39;4;20.17851599;61.5698737;22.9109697933227
2005;6;14;3.666666667;24.16666667;3;13.15802546;85.41843792;19.2718600953895
2005;6;15;5.666666667;32.16666667;4;9.975628687;88.97791183;17.9483306836248
2005;6;16;5.666666667;27.16666667;2;9.858429059;89.11892937;18.2265500794913
2005;6;17;7.333333333;21.33333333;2;9.825675256;93.1514642;24.1335453100159
2005;6;18;9;24.8;2;9.595001552;78.2521513;38.2734499205087
2005;6;19;23.33333333;34.6;7;12.31628376;44.75119;45.5516693163752
2005;6;20;14.33333333;54.66666667;1;14.66959019;49.31790559;24.2861685214626
2005;6;21;21.66666667;65.33333333;2;18.909733;60.16023507;27.6613672496025
2005;6;22;8.333333333;33.5;6;12.31628376;69.38988771;43.3990461049285
2005;6;23;13;39.5;2;11.73183794;48.98101248;41.6073131955485
2005;6;24;27;65.16666667;2;18.18045638;58.86988221;19.8903020667727
2005;6;25;37.66666667;64.16666667;1;22.32583049;63.59054509;35.4324324324324
2005;6;26;29;29.66666667;2;19.9186588;65.41360892;42.9475357710652
2005;6;27;25.66666667;49.33333333;3;20.56442099;48.85438786;31.3147853736089
2005;6;28;39;65.33333333;4;24.08374728;60.6181125;30.6613672496025
2005;6;29;24.33333333;50.16666667;3;21.8794629;69.40194962;42.5278219395866
2005;6;30;11.66666667;42.83333333;0;20.1036945;61.96871635;21.9459459459459
2005;7;1;25.66666667;49.66666667;4;22.23517541;69.7351213;25.4324324324324
2005;7;2;15;35.66666667;5;15.33436821;72.86752724;38.308426073132
2005;7;3;18.66666667;37.6;4;16.33933561;49.73106228;36.9745627980922
2005;7;4;32.33333333;56.2;1;18.81193729;51.37171353;21.8203497615262
2005;7;5;36.66666667;52.16666667;7;19.43922695;75.9626209;22.4387917329094
2005;7;6;6.666666667;30.5;6;15.77359516;71.73813471;33.7456279809221
2005;7;7;12;31.16666667;2;15.38311084;53.28372374;21.0699523052464
2005;7;8;21.33333333;47.83333333;3;17.27553555;48.88578203;24.5850556438792
2005;7;9;27;31.5;3;16.79897547;79.93694208;28.0779014308426
2005;7;10;17.66666667;37.33333333;7;21.0848339;50.20138782;28.147853736089
2005;7;11;25.33333333;40;4;21.26397082;60.25228541;34.1748807631161
2005;7;12;19.66666667;40.16666667;2;19.2981217;57.91652975;23.0985691573927
2005;7;13;33;46.33333333;3;19.40802546;56.47014152;24.0015898251192
2005;7;14;27.33333333;32;4;20.40367898;70.34665568;39.751987281399
2005;7;15;26.66666667;36.33333333;1;19.30324433;55.67125842;33.1828298887122
2005;7;16;25.66666667;54.5;4;19.09065508;51.05354781;22.4387917329094
2005;7;17;49.33333333;49.83333333;2;20.56519714;53.26633344;34.933227344992
2005;7;18;26.66666667;33.33333333;3;24.36052468;81.1146789;14.0842607313196
2005;7;19;32;52;1;24.136914;74.37208505;35.127186009539
2005;7;20;10.33333333;20.5;3;19.62930767;69.35273984;20.5421303656598
2005;7;21;14.33333333;49.33333333;2;19.5292611;54.15146873;20.2861685214626
2005;7;22;30.33333333;30.33333333;3;20.23796957;62.55033488;17.8346581875994
2005;7;23;7.333333333;30.16666667;5;16.45808755;58.42578721;19.1748807631161
2005;7;24;8.666666667;26.5;5;15.71887613;55.29553863;28.5087440381558
2005;7;25;20;28.66666667;5;16.88994101;66.38796866;18.9872813990461
2005;7;26;23.66666667;40.5;2;18.99084135;62.5401261;22.6057233704293
2005;7;27;8;27.16666667;5;16.2395995;77.32287375;26.5643879173291
2005;7;28;19.66666667;35.83333333;2;14.12146849;54.66618707;13.9316375198728
2005;7;29;15.33333333;38.66666667;3;15.07249301;53.18064251;19.4181240063593
2005;7;30;15.33333333;20.5;1;13.06620615;58.83769593;24.5294117647059
2005;7;31;16.66666667;28.83333333;2;13.46794474;51.65840343;18.3275039745628
2005;8;1;19;35;3;17.36471593;69.46091068;24.4737678855326
2005;8;2;31.66666667;25.83333333;2;18.49557591;62.51282155;27.5294117647059
2005;8;3;17.66666667;34.66666667;3;16.55611611;56.98802313;28.0715421303657
2005;8;4;10;36.66666667;4;16.63233468;49.73257014;22.4531001589825
2005;8;5;29;40.83333333;2;21.17323812;68.4205827;32.4817170111288
2005;8;6;22.5;33.33333333;2;16.71561627;56.73268744;40.5723370429253
2005;8;7;32.5;48.83333333;3;17.57877988;50.32847072;49.9411764705882
2005;8;8;24.33333333;59.16666667;4;20.87208941;55.7085147;36.5023847376789
2005;8;9;35;74;5;21.74844769;59.3202818;23.4944356120827
2005;8;10;26.33333333;52.66666667;1;21.71189072;76.87400752;29.2241653418124
2005;8;11;19.66666667;37.5;4;19.08700714;69.51539803;22.7170111287758
2005;8;12;13;41.5;3;16.09476871;52.15365711;21.4801271860095
2005;8;13;20;34.33333333;3;20.28942875;70.63702067;24.2655007949126
2005;8;14;11.33333333;29;4;17.51086619;72.53371401;28.945945945946
2005;8;15;10.66666667;33.33333333;4;17.4578547;57.1249512;20.4181240063593
2005;8;16;17.66666667;42.66666667;3;17.93177585;52.77980908;18.2511923688394
2005;8;17;5.666666667;31.33333333;1;13.35850667;68.59515536;24.8346581875994
2005;8;18;11;26;5;11.13008382;54.79771278;18.0143084260731
2005;8;19;9.333333333;34.33333333;2;12.82257063;48.30551838;22.758346581876
2005;8;20;10.33333333;23.83333333;4;16.18356101;85.47575503;18.5421303656598
2005;8;21;17;32.33333333;5;17.52087861;69.76794991;16.6327503974563
2005;8;22;14;23;4;14.62938528;67.09081152;13.8759936406995
2005;8;23;8.333333333;24.33333333;3;14.4618131;70.92802495;19.2511923688394
2005;8;24;8;20;0;14.03329711;70.42092749;27.6406995230525
2005;8;25;12;29.66666667;2;16.47314499;49.55858701;34.1685214626391
2005;8;26;20;39.66666667;1;16.98851288;46.26933395;23.8346581875994
2005;8;27;28.33333333;48;2;17.93938218;49.60436184;33.7933227344992
2005;8;28;22.66666667;37.33333333;1;17.42036635;74.18521417;15.4451510333863
2005;8;29;19;44.66666667;4;20.77522509;69.99437056;15.2368839427663
2005;8;30;13.33333333;22.33333333;3;18.50923626;77.61466247;20.7027027027027
2005;8;31;4.333333333;20.5;2;17.20963986;84.56396286;30.0365659777424
2005;9;1;25.33333333;28.83333333;0;18.22291214;76.55765997;17.7440381558029
2005;9;2;13.33333333;44;4;18.02227569;65.59178611;14.8553259141494
2005;9;3;15.5;24.83333333;1;15.78213288;71.05873179;17.9109697933227
2005;9;4;10;22;4;13.33436821;67.19510497;27.5643879173291
2005;9;5;15;27.5;0;12.48013039;51.8481688;28.9046104928458
2005;9;6;12.66666667;39.66666667;0;15.01311704;51.68427624;13.5691573926868
2005;9;7;32;67.33333333;0;17.02708786;55.17323678;16.0906200317965
2005;9;8;30.33333333;35;3;13.83064266;71.4094823;15.3275039745628
2005;9;9;7.666666667;22.16666667;0;12.13916486;65.71426933;17.6883942766296
2005;9;10;10;22.33333333;1;9.850822726;55.93288061;23.6800476947536
2005;9;11;6.666666667;24.66666667;2;10.16322571;51.5047714;28.2718600953895
2005;9;12;15;34.33333333;2;17.51878299;59.29900226;48.3990461049285
2005;9;13;50;37;3;17.27801925;55.95356679;24.8139904610493
2005;9;14;57;69.33333333;4;20.13070475;59.97691666;16.2988871224165
2005;9;15;37;38.83333333;2;17.12092518;69.70938223;14.0906200317965
2005;9;16;7;23.33333333;4;13.72190314;64.86544651;13.389507154213
2005;9;17;8.333333333;17.66666667;4;13.22128221;91.79482894;18.3275039745628
2005;9;18;9;20;1;14.045638;80.32822691;14.3195548489666
2005;9;19;13;26;6;13.86875194;66.2038773;20.1955484896661
2005;9;20;8.333333333;18.33333333;1;10.78011487;72.71114526;15.8600953895072
2005;9;21;7.333333333;27.66666667;3;12.92455759;69.12724928;19.5977742448331
2005;9;22;24;17.5;4;11.57854704;70.61748441;13.9523052464229
2005;9;23;19;27.83333333;3;12.17890407;71.96111704;17.1112877583466
2005;9;24;11.33333333;20.16666667;3;7.882567526;58.13481917;14.577106518283
2005;9;25;16.33333333;20;1;8.610835144;58.04797207;18.2718600953895
2005;9;26;9;19.83333333;4;11.41206147;83.5210711;21.2432432432432
2005;9;27;7.333333333;24.66666667;6;10.87713443;63.45719371;21.7317170111288
2005;9;28;13.66666667;25.83333333;3;10.72997516;50.59195459;15.0286168521463
2005;9;29;9.333333333;34.33333333;1;10.51327228;66.70524841;30.731319554849
2005;9;30;20.33333333;20.66666667;5;6.599115182;69.44586477;33.1828298887122
2005;10;1;19.33333333;44.66666667;2;9.593914933;45.80266717;35.0158982511924
2005;10;2;29.66666667;46.16666667;4;13.81900031;51.50261127;38.2798092209857
2005;10;3;32;48.33333333;5;15.33118597;52.0805882;25.0079491255962
2005;10;4;41.66666667;54;1;17.45800993;63.1389387;17.1255961844197
2005;10;5;40.33333333;32.83333333;4;16.0991928;71.3269602;11.7730524642289
2005;10;6;8.333333333;22.66666667;5;10.88233468;81.8276275;16.2265500794913
2005;10;7;23;15.2;4;10.73595157;66.47723955;15.2782193958665
2005;10;8;6.333333333;22;1;6.503337473;81.74688156;15.783386327504
2005;10;9;6.333333333;20.4;6;6.571484011;81.95510381;13.0719395866455
2005;10;10;5;21.4;2;8.219497051;86.1071431;17.8143879173291
2005;10;11;8;19.6;2;8.512728966;77.16625209;16.2678855325914
2005;10;12;7.666666667;23.6;0;7.409189693;66.02871209;13.1132750397456
2005;10;13;9.333333333;21.2;2;8.041136293;72.77754369;14.7317170111288
2005;10;14;12.66666667;17.2;5;10.50318224;78.59015581;20.1438791732909
2005;10;15;3;21.4;2;10.85229742;90.54003409;16.7317170111288
2005;10;16;3;29.6;1;7.126823968;89.08419085;9.98966613672496
2005;10;17;7.333333333;23.4;3;8.083203974;81.91321704;14.6597774244833
2005;10;18;11;13.4;3;6.678283142;79.32419802;14.7317170111288
2005;10;19;16.66666667;15;1;4.82132878;80.48357266;13.0926073131955
2005;10;20;7.666666667;21;4;3.252794163;81.03063671;14.7217806041335
2005;10;21;15;17.8;2;2.757994412;74.65795192;20.8553259141494
2005;10;22;14.66666667;19.4;2;3.598727103;59.75443166;20.6081081081081
2005;10;23;17;29.6;7;4.089102763;85.50815329;21.5564387917329
2005;10;24;7.333333333;28.4;1;3.841043154;87.38424134;21.4224960254372
2005;10;25;8;28.6;2;2.689149333;87.70101747;18.2472178060413
2005;10;26;12;28.4;2;2.537100279;84.25815628;18.9276629570747
2005;10;27;10;25.4;5;1.037100279;87.16773977;16.2162162162162
2005;10;28;12;25.2;1;0.118363862;83.13563232;17.577106518283
2005;10;29;15.33333333;22.2;6;1.281822415;53.26000731;19.793720190779
2005;10;30;31.33333333;24;4;5.070630239;53.31046693;30.8040540540541
2005;10;31;32;21.66666667;5;9.143511332;84.34778335;18.5047694753577
2005;11;1;34.66666667;37.6;5;10.30316672;74.19620338;14.1033386327504
2005;11;2;10.66666667;27.4;2;3.563023906;81.29756778;20.2472178060413
2005;11;3;22.33333333;18.4;5;0.480751319;84.08849734;18.0306041335453
2005;11;4;9.333333333;26.4;2;-1.360136604;85.38694111;19.0512718600954
2005;11;5;10.33333333;25.2;3;0.324200559;88.78371711;21.0099364069952
2005;11;6;8.666666667;26.2;5;3.233390251;77.25426275;22.5254372019078
2005;11;7;7.666666667;29.6;2;2.449084135;78.96956642;19.587440381558
2005;11;8;8.333333333;31.2;2;-1.120149022;84.32450988;19.164546899841
2005;11;9;9;26.2;5;-1.883576529;73.74436831;22.0099364069952
2005;11;10;15;28;4;0.714452034;79.30478826;20.3191573926868
2005;11;11;7.333333333;32.4;2;-1.636603539;86.06603221;20.0926073131956
2005;11;12;43.66666667;30;1;-1.507994412;69.68854884;19.6391096979332
2005;11;13;38.66666667;24;0;2.024914623;51.08316592;17.8247217806041
2005;11;14;23.33333333;26.2;7;3.798276933;62.84388227;18.5357710651828
2005;11;15;12.66666667;23.6;3;-2.691788265;79.09660175;19.4431637519873
2005;11;16;19.33333333;25.8;2;2.308832661;72.33159656;22.0099364069952
2005;11;17;10.33333333;26;5;-0.616966781;74.91922298;16.7321144674086
2005;11;18;12.33333333;30;7;-7.982458864;78.61458421;12.6391096979332
2005;11;19;41;18.6;0;-7.052002484;51.72370136;14.1963434022258
2005;11;20;43;14.6;5;0.090732692;82.72605264;19.0099364069952
2005;11;21;32.66666667;8.2;2;2.442874884;86.03846465;22.0616057233704
2005;11;22;32.66666667;26.8;4;-0.259158646;78.70671537;19.9173290937997
2005;11;23;7.333333333;30;0;-7.375038808;86.44267609;20.6593799682035
2005;11;24;14.66666667;27.4;1;-8.028252096;72.54303264;19.1236089030207
2005;11;25;17.66666667;29.4;3;-10.8779882;69.68812996;19.370826709062
2005;11;26;35.33333333;24.4;6;-13.65585222;50.48264618;16.1852146263911
2005;11;27;16;27.6;8;-8.457156163;63.58818131;2
2005;11;28;14.33333333;24.4;2;-2.860679913;61.23953709;21.0516693163752
2005;11;29;17;23;2;4.609593294;70.3510684;10.1856120826709
2005;11;30;20.66666667;25.8;4;5.435423781;78.45501483;13.8966613672496
2005;12;1;14;11.2;2;1.815274759;80.59732608;17.7007154213037
2005;12;2;6.333333333;19.4;5;-1.742626514;83.13623476;18.3398251192369
2005;12;3;6.333333333;26.4;5;-7.518162061;87.73132777;21.8660572337043
2005;12;4;12.33333333;27.4;2;-8.600667495;76.1214953;22.8247217806041
2005;12;5;19.66666667;29;4;-7.565740453;78.44262119;24.8553259141494
2005;12;6;18.66666667;28.6;2;-9.239754735;68.02947646;21.8759936406995
2005;12;7;11;31.8;3;-12.74417883;82.10233217;19.0003974562798
2005;12;8;32.66666667;29.4;7;-13.384896;65.82872464;19.2786168521463
2005;12;9;24.33333333;19;6;-12.45203353;62.96643488;19.2988871224165
2005;12;10;31.66666667;22.6;1;-7.008925799;66.53798094;21.9689984101749
2005;12;11;29.66666667;22.2;3;-4.187829867;86.90739162;23.2682829888712
2005;12;12;33;31.2;3;-11.64669357;66.3903206;21.8143879173291
2005;12;13;18.66666667;29.6;4;-17.0292611;55.90121126;19.6494435612083
2005;12;14;50.33333333;25.6;4;-16.8804719;53.59528742;23.1959459459459
2005;12;15;63;22.4;4;-16.05696989;40.51252463;19.0107313195548
2005;12;16;42.66666667;28.8;10;-11.8055728;51.21873;15.2269475357711
2005;12;17;16.33333333;18.6;3;-5.33809376;80.83839228;19.0719395866455
2005;12;18;20.66666667;17.4;5;-5.167416951;84.30206006;24.5361685214626
2005;12;19;20;25.2;1;-8.296026079;82.57776385;23.6494435612083
2005;12;20;12.33333333;31.8;2;-10.80479665;64.29531389;22.7321144674086
2005;12;21;25;28.2;3;-19.78492704;61.38583545;18.1955484896661
2005;12;22;27.33333333;25.2;3;-14.58475629;37.33143208;19.7627186009539
2005;12;23;33.66666667;25.8;6;-5.831729277;65.62763604;19.5357710651828
2005;12;24;33;27.6;2;-4.214607265;87.03744584;25.2988871224165
2005;12;25;35;28.2;2;-3.783141881;88.98027812;25.4431637519873
2005;12;26;8;32.2;6;-5.486494877;85.91620844;16.9693958664547
2005;12;27;12;33.8;5;-10.24627445;66.40517436;15.3608903020668
2005;12;28;35.33333333;17.4;2;-9.218488047;55.68554925;26.0930047694754
2005;12;29;13.66666667;21;3;-3.785547966;82.39760057;24.9177265500795
2005;12;30;20.33333333;28.6;4;-11.19776467;56.2729607;27.6534181240064
2005;12;31;35;34.4;4;-18.01816206;45.6805179;23.4626391096979
2006;1;1;8;36.66666667;2;-14.39615026;62.21887229;22.4801271860095
2006;1;2;57.66666667;31.5;6;-11.38466315;61.44852852;22.1033386327504
2006;1;3;57.66666667;29.16666667;3;-12.45249922;47.71420825;21.181240063593
2006;1;4;23;28.33333333;3;-11.94450481;46.76918504;19.4992050874404
2006;1;5;12.33333333;29.5;4;-7.395917417;79.7786401;23.1255961844197
2006;1;6;22;22.33333333;6;-7.407326917;80.19337144;24.3068362480127
2006;1;7;39.33333333;30.5;5;-15.02157715;67.44946836;24.1255961844197
2006;1;8;27.66666667;32.83333333;6;-14.65996585;47.08300061;20.7980922098569
2006;1;9;20;31;1;-7.777165477;78.67989509;18.0683624801272
2006;1;10;18.33333333;25.83333333;1;-6.977879541;73.46346223;11.9220985691574
2006;1;11;34.66666667;15.83333333;2;-4.223921143;63.61334669;19.6724960254372
2006;1;12;22.66666667;16.33333333;3;0.742626514;87.28164506;23.0015898251192
2006;1;13;49;15;4;2.310617821;73.30856348;24.0015898251192
2006;1;14;20;32;6;-0.599037566;63.11328571;25.9109697933227
2006;1;15;7.666666667;34.5;5;-15.71445203;75.12204167;26.3338632750397
2006;1;16;6.333333333;35.5;3;-14.95544862;61.17155105;26.4844992050874
2006;1;17;22;35.5;3;-10.41314809;48.3007469;23.7440381558029
2006;1;18;7;33.5;5;-3.5863086;52.92621994;19.8664546899841
2006;1;19;18.33333333;32.83333333;1;-5.438373176;81.19281705;22.4308426073132
2006;1;20;26;19.16666667;2;-4.567215151;70.25082175;22.9523052464229
2006;1;21;26.33333333;29.83333333;6;-5.871313257;66.62177815;22.2972972972973
2006;1;22;23.66666667;32.5;5;-14.9846321;57.70792077;18.7344992050874
2006;1;23;49.66666667;22.16666667;7;-9.045793232;60.03712112;22.2289348171701
2006;1;24;46.33333333;20.33333333;8;-6.584678671;72.72232333;26.7297297297297
2006;1;25;14;27.5;0;-4.472912139;83.50484888;21.2988871224165
2006;1;26;15.66666667;31.83333333;3;-9.987814343;65.39651557;25.0922098569157
2006;1;27;29.33333333;25.6;2;-11.61719963;48.07251781;23.6077106518283
2006;1;28;27.33333333;37.4;3;-4.738280037;53.22589003;24.0409379968204
2006;1;29;12;34.4;6;-9.551924868;65.27841939;25.8863275039746
